Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
62_val,,,0.8328,0.7573,0.0468,0.4184,0.4075,43.13,123.92,61.33,76.13,0.9982,1.0000,0.9952,0.9728,0.0068,0.9629,0.6101,0.0240,0.2649
63,0.8118,2,,,,,,,,,,,,,,,,,,
63_val,,,0.8316,0.7607,0.0469,0.4169,0.4081,42.63,123.91,60.80,75.78,0.9981,1.0000,0.9953,0.9734,0.0074,0.9627,0.6145,0.0240,0.2637
64,0.8207,2,,,,,,,,,,,,,,,,,,
64_val,,,0.8247,0.7843,0.0468,0.4259,0.4190,42.21,124.05,60.01,75.42,0.9976,1.0000,0.9952,0.9767,0.0065,0.9641,0.6461,0.0240,0.2709
65,0.8178,2,,,,,,,,,,,,,,,,,,
65_val,,,0.8182,0.7888,0.0468,0.4319,0.4225,41.74,124.03,59.45,75.07,0.9974,1.0000,0.9950,0.9774,0.0066,0.9649,0.6524,0.0240,0.2758
66,0.8110,2,,,,,,,,,,,,,,,,,,
66_val,,,0.8108,0.7889,0.0469,0.4434,0.4264,41.45,123.86,59.04,74.78,0.9975,0.9999,0.9946,0.9774,0.0081,0.9666,0.6524,0.0240,0.2853
67,0.7898,2,,,,,,,,,,,,,,,,,,
67_val,,,0.8069,0.7940,0.0469,0.4374,0.4261,41.61,123.94,59.14,74.90,0.9973,0.9999,0.9946,0.9781,0.0076,0.9657,0.6596,0.0240,0.2803
68,0.7862,2,,,,,,,,,,,,,,,,,,
68_val,,,0.8010,0.8217,0.0468,0.4458,0.4381,41.48,124.17,58.43,74.69,0.9956,0.9999,0.9938,0.9818,0.0049,0.9669,0.6996,0.0239,0.2873
69,0.7811,2,,,,,,,,,,,,,,,,,,
69_val,,,0.7031,0.8609,0.0469,0.5240,0.4773,38.21,123.91,53.12,71.75,0.9917,0.9999,0.9900,0.9867,0.0081,0.9760,0.7606,0.0240,0.3563
70,0.7092,2,,,,,,,,,,,,,,,,,,
70_val,,,0.6782,0.8781,0.0468,0.5384,0.4878,37.91,124.10,52.41,71.47,0.9848,0.9999,0.9894,0.9890,0.0061,0.9774,0.7923,0.0240,0.3699
71,0.6848,2,,,,,,,,,,,,,,,,,,
71_val,,,0.6599,0.8821,0.0468,0.5946,0.5078,38.07,124.10,50.91,71.03,0.9815,0.9998,0.9870,0.9896,0.0059,0.9821,0.8009,0.0240,0.4255
72,0.6712,2,,,,,,,,,,,,,,,,,,
72_val,,,0.6437,0.8898,0.0468,0.6700,0.5355,37.34,124.02,51.47,70.94,0.9756,0.9997,0.9833,0.9908,0.0056,0.9872,0.8179,0.0239,0.5081
73,0.6549,2,,,,,,,,,,,,,,,,,,
73_val,,,0.6263,0.9013,0.0468,0.6934,0.5472,33.90,124.02,48.61,68.84,0.9716,0.9996,0.9821,0.9922,0.0058,0.9886,0.8405,0.0240,0.5359
74,0.6530,2,,,,,,,,,,,,,,,,,,
74_val,,,0.6122,0.9082,0.0484,0.7114,0.5560,30.68,113.97,45.62,63.42,0.9708,0.9997,0.9809,0.9929,0.0413,0.9896,0.8533,0.0248,0.5581
75,0.6258,2,,,,,,,,,,,,,,,,,,
75_val,,,0.5980,0.9104,0.0852,0.7433,0.5796,29.15,119.07,43.32,63.85,0.9650,0.9994,0.9716,0.9934,0.4759,0.9914,0.8617,0.0445,0.6019
76,0.6338,2,,,,,,,,,,,,,,,,,,
76_val,,,0.5826,0.9152,0.0922,0.7687,0.5920,28.35,120.54,42.07,63.65,0.9596,0.9995,0.9668,0.9942,0.5194,0.9926,0.8748,0.0483,0.6379
77,0.6218,2,,,,,,,,,,,,,,,,,,
77_val,,,0.4350,0.9264,0.1683,0.8717,0.6555,9.22,86.72,5.00,33.65,0.9045,0.9894,0.8538,0.9980,0.7617,0.9986,0.9495,0.0920,0.8903
78,0.6025,2,,,,,,,,,,,,,,,,,,
79,0.5486,2,,,,,,,,,,,,,,,,,,
79_val,,,0.3222,0.9332,0.7847,0.8842,0.8674,11.18,52.64,9.43,24.42,0.9475,0.9812,0.9160,0.9965,0.9873,0.9979,0.9193,0.6538,0.8546
80,0.4705,2,,,,,,,,,,,,,,,,,,
80_val,,,0.3079,0.9357,0.8140,0.8802,0.8766,11.87,50.63,13.93,25.48,0.9492,0.9794,0.9084,0.9966,0.9896,0.9979,0.9226,0.6964,0.8537
81,0.4623,2,,,,,,,,,,,,,,,,,,
81_val,,,0.2973,0.9372,0.8209,0.8809,0.8797,10.95,49.45,13.49,24.63,0.9470,0.9784,0.9072,0.9969,0.9901,0.9980,0.9277,0.7072,0.8560
82,0.4618,2,,,,,,,,,,,,,,,,,,
82_val,,,0.2907,0.9354,0.8081,0.8788,0.8741,10.00,48.61,13.42,24.01,0.9376,0.9785,0.9044,0.9971,0.9892,0.9979,0.9331,0.6882,0.8545
83,0.4631,2,,,,,,,,,,,,,,,,,,
83_val,,,0.2761,0.9406,0.8445,0.8886,0.8912,5.00,47.39,3.00,18.46,0.9450,0.9717,0.8856,0.9973,0.9920,0.9986,0.9362,0.7468,0.8917
84,0.4287,2,,,,,,,,,,,,,,,,,,
84_val,,,0.2718,0.9357,0.8468,0.8787,0.8870,9.00,47.59,13.00,23.20,0.9391,0.9704,0.8923,0.9971,0.9922,0.9981,0.9322,0.7511,0.8655
85,0.4067,2,,,,,,,,,,,,,,,,,,
85_val,,,0.2640,0.9350,0.8481,0.8793,0.8875,9.11,47.42,13.15,23.23,0.9370,0.9716,0.8987,0.9971,0.9922,0.9980,0.9330,0.7525,0.8607
86,0.4157,2,,,,,,,,,,,,,,,,,,
86_val,,,0.2542,0.9368,0.8429,0.8831,0.8876,6.00,46.33,3.74,18.69,0.9305,0.9699,0.8899,0.9976,0.9919,0.9983,0.9431,0.7453,0.8764
87,0.4302,2,,,,,,,,,,,,,,,,,,
87_val,,,0.2441,0.9382,0.8779,0.8892,0.9018,5.10,44.99,2.45,17.51,0.9324,0.9664,0.8776,0.9976,0.9943,0.9987,0.9441,0.8043,0.9011
88,0.4152,2,,,,,,,,,,,,,,,,,,
88_val,,,0.2421,0.9403,0.9127,0.8744,0.9092,3.61,43.61,3.00,16.74,0.9751,0.9554,0.8352,0.9958,0.9966,0.9990,0.9079,0.8737,0.9175
89,0.4162,2,,,,,,,,,,,,,,,,,,
89_val,,,0.2276,0.9384,0.8432,0.8781,0.8866,5.10,44.73,11.83,20.55,0.9431,0.9769,0.9209,0.9972,0.9917,0.9976,0.9338,0.7417,0.8392
90,0.3920,2,,,,,,,,,,,,,,,,,,
90_val,,,0.2241,0.9342,0.8490,0.8889,0.8907,4.24,42.44,2.45,16.38,0.9129,0.9647,0.8864,0.9982,0.9925,0.9986,0.9566,0.7581,0.8915
91,0.4135,2,,,,,,,,,,,,,,,,,,
91_val,,,0.2210,0.9262,0.8793,0.8760,0.8938,5.39,43.30,4.12,17.60,0.9016,0.9510,0.8628,0.9981,0.9948,0.9986,0.9521,0.8177,0.8897
92,0.3923,2,,,,,,,,,,,,,,,,,,
92_val,,,0.2052,0.9377,0.9016,0.8893,0.9095,4.00,41.35,2.24,15.86,0.9300,0.9641,0.8897,0.9977,0.9957,0.9985,0.9456,0.8467,0.8889
93,0.3811,2,,,,,,,,,,,,,,,,,,
93_val,,,0.1983,0.9422,0.8838,0.8957,0.9072,3.00,39.97,2.00,14.99,0.9508,0.9722,0.8947,0.9971,0.9944,0.9986,0.9337,0.8101,0.8967
94,0.3550,2,,,,,,,,,,,,,,,,,,
94_val,,,0.1980,0.9408,0.8779,0.8891,0.9026,3.61,38.54,2.24,14.79,0.9387,0.9631,0.8694,0.9976,0.9944,0.9988,0.9428,0.8066,0.9097
95,0.3546,2,,,,,,,,,,,,,,,,,,
95_val,,,0.2016,0.9373,0.8759,0.8790,0.8974,3.74,30.82,2.83,12.46,0.9160,0.9511,0.8374,0.9984,0.9946,0.9991,0.9595,0.8117,0.9251
97,0.3631,2,,,,,,,,,,,,,,,,,,
97_val,,,0.1862,0.9406,0.9023,0.8858,0.9096,3.61,37.97,3.16,14.91,0.9512,0.9666,0.8960,0.9970,0.9957,0.9983,0.9301,0.8460,0.8757
98,0.3794,2,,,,,,,,,,,,,,,,,,
98_val,,,0.1887,0.9425,0.8657,0.8930,0.9004,3.00,17.69,2.00,7.56,0.9470,0.9667,0.8629,0.9973,0.9935,0.9991,0.9379,0.7838,0.9253
99,0.3677,2,,,,,,,,,,,,,,,,,,
99_val,,,0.1961,0.9229,0.9170,0.8751,0.9050,5.00,39.82,4.00,16.27,0.8961,0.9112,0.8565,0.9980,0.9981,0.9986,0.9513,0.9230,0.8946
