Waiting for server address file...
=== FL Client 2 connecting to mdc-1057-13-8.rc.usf.edu:8080 from mdc-1057-18-1.rc.usf.edu at Thu Jun 25 14:40:05 EDT 2026 ===
==================================================
System Information for: Client 2
Node Name: mdc-1057-18-1.rc.usf.edu
OS Platform: Linux-3.10.0-1160.2.1.el7.x86_64-x86_64-with-glibc2.17
CPU: 32 physical cores, 64 logical cores
Total RAM: 251.21 GB
GPUs Available: 1
  GPU 0: NVIDIA L40S (VRAM: 44.53 GB)
==================================================
Client 2 using device: cuda
[Client 2] Connection attempt 1/10
[Client 2, Round 2] Progress: 57% (174/305) - Loss: 0.2998
[Client 2, Round 2] Progress: 58% (177/305) - Loss: 0.1955
[Client 2, Round 2] Progress: 59% (180/305) - Loss: 0.1995
[Client 2, Round 2] Progress: 60% (183/305) - Loss: 0.1826
[Client 2, Round 2] Progress: 60% (186/305) - Loss: 0.1695
[Client 2, Round 2] Progress: 61% (189/305) - Loss: 0.5243
[Client 2, Round 2] Progress: 62% (192/305) - Loss: 0.2354
[Client 2, Round 2] Progress: 63% (195/305) - Loss: 0.1674
[Client 2, Round 2] Progress: 64% (198/305) - Loss: 0.4443
[Client 2, Round 2] Progress: 65% (201/305) - Loss: 0.2170
[Client 2, Round 2] Progress: 66% (204/305) - Loss: 0.2065
[Client 2, Round 2] Progress: 67% (207/305) - Loss: 0.1700
[Client 2, Round 2] Progress: 68% (210/305) - Loss: 0.1955
[Client 2, Round 2] Progress: 69% (213/305) - Loss: 0.5409
[Client 2, Round 2] Progress: 70% (216/305) - Loss: 0.2547
[Client 2, Round 2] Progress: 71% (219/305) - Loss: 0.1900
[Client 2, Round 2] Progress: 72% (222/305) - Loss: 0.1634
[Client 2, Round 2] Progress: 73% (225/305) - Loss: 0.1893
[Client 2, Round 2] Progress: 74% (228/305) - Loss: 0.5465
[Client 2, Round 2] Progress: 75% (231/305) - Loss: 0.2469
[Client 2, Round 2] Progress: 76% (234/305) - Loss: 0.2190
[Client 2, Round 2] Progress: 77% (237/305) - Loss: 0.3312
[Client 2, Round 2] Progress: 78% (240/305) - Loss: 0.2209
[Client 2, Round 2] Progress: 79% (243/305) - Loss: 0.2429
